time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,pitch,yaw_rate,roll_rate,pitch_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+4.00000000e-01,+0.00000000e+00,-3.71349906e-04,+1.32681594e-05,-2.64067601e-03,-1.35373727e-04,+2.60206755e-03,+1.76849615e-03,-1.20378522e-06,+1.17353643e-04,+5.43304614e-03,-2.47919096e-05,+3.69737574e-04,-7.47652959e-03,+1.34993950e+00,+4.37924468e-01,-2.02289950e-03,+1.66596391e-05,+2.05621877e-03,+7.09355428e-03,+3.93106226e-03,+6.87757503e-03,+3.71201707e-03,+1.57218770e-02,+1.41994559e-02,+1.56981853e-02,+1.41764751e-02,-1.84423218e+00,+1,+6.03374531e-04,+0.00000000e+00,-1.61804811e-09,-1.61804811e-09,+3.18336489e-01,+1.36094373e+03,
+4.10000000e-01,+0.00000000e+00,-3.79635627e-04,+1.26583249e-05,-2.61124145e-03,-1.16040926e-04,+6.26788594e-03,+1.98987585e-03,-1.44691437e-06,+1.20536671e-04,+5.35763569e-03,-2.19320948e-05,+2.67585089e-04,-7.58683822e-03,+1.34857358e+00,+6.91091495e-01,-2.08105121e-03,+1.71328914e-05,+2.11531699e-03,+7.22077514e-03,+3.94859773e-03,+7.04049318e-03,+3.76791478e-03,+1.56960000e-02,+1.42061614e-02,+1.56729700e-02,+1.41840604e-02,-9.78769222e-01,+1,+5.88914320e-04,+0.00000000e+00,-1.54142256e-09,-1.54142256e-09,+3.24564005e-01,+1.00923411e+03,
+4.20000000e-01,+0.00000000e+00,-3.87518561e-04,+1.20351628e-05,-2.54420981e-03,-9.47259184e-05,+1.01194570e-02,+2.17098842e-03,-1.65814371e-06,+1.22695600e-04,+5.28165102e-03,-1.83685067e-05,+1.64800503e-04,-7.59375842e-03,+1.34617691e+00,+9.82001772e-01,-2.13622400e-03,+1.74977422e-05,+2.17121948e-03,+7.26221070e-03,+3.94039413e-03,+7.12035418e-03,+3.80123758e-03,+1.56753711e-02,+1.42150998e-02,+1.56531566e-02,+1.41939753e-02,-4.74241618e-02,+1,+5.69988825e-04,+0.00000000e+00,-1.44394338e-09,-1.44394338e-09,+3.26877361e-01,+8.06322745e+02,
+4.30000000e-01,+0.00000000e+00,-3.94820208e-04,+1.14148331e-05,-2.43851709e-03,-7.18553942e-05,+1.39766751e-02,+2.30782058e-03,-1.83041606e-06,+1.23822725e-04,+5.20607167e-03,-1.41360217e-05,+6.12102553e-05,-7.50788918e-03,+1.34207172e+00,+1.28418478e+00,-2.18811196e-03,+1.77530549e-05,+2.22361807e-03,+7.20119097e-03,+3.88864799e-03,+7.10081979e-03,+3.79402592e-03,+1.56597217e-02,+1.42262188e-02,+1.56385066e-02,+1.42061930e-02,+8.98964238e-01,+1,+5.46785437e-04,+0.00000000e+00,-1.32877473e-09,-1.32877473e-09,+3.25095716e-01,+6.69380392e+02,
+4.40000000e-01,+0.00000000e+00,-4.01337464e-04,+1.08094824e-05,-2.29486251e-03,-4.78658183e-05,+1.76699561e-02,+2.40022491e-03,-1.95777091e-06,+1.23912174e-04,+5.13177721e-03,-9.47965822e-06,-4.26331206e-05,-7.33875783e-03,+1.33559667e+00,+1.55566595e+00,-2.23646103e-03,+1.78973168e-05,+2.27225567e-03,+7.03247857e-03,+3.78492199e-03,+6.97636543e-03,+3.73621593e-03,+1.56487771e-02,+1.42394501e-02,+1.56287626e-02,+1.42206673e-02,+1.81307170e+00,+1,+5.19491348e-04,+0.00000000e+00,-1.19942783e-09,-1.19942783e-09,+3.19253496e-01,+5.68016778e+02,
+4.50000000e-01,+0.00000000e+00,-4.06861183e-04,+1.02286318e-05,-2.11556313e-03,-2.32247581e-05,+2.10479584e-02,+2.44452816e-03,-2.03777572e-06,+1.22966504e-04,+5.05955318e-03,-4.78091026e-06,-1.45662410e-04,-7.09571135e-03,+1.32604825e+00,+1.74423812e+00,-2.28106744e-03,+1.79293684e-05,+2.31692618e-03,+6.76235134e-03,+3.62542149e-03,+6.75183542e-03,+3.62166892e-03,+1.56422655e-02,+1.42546350e-02,+1.56236567e-02,+1.42372654e-02,+2.65485553e+00,+1,+4.88327131e-04,+0.00000000e+00,-1.05983728e-09,-1.05983728e-09,+3.09568867e-01,+4.88516780e+02,
+4.60000000e-01,+0.00000000e+00,-4.11192015e-04,+9.67965470e-06,-1.90433348e-03,+1.57661225e-06,+2.39853257e-02,+2.43870870e-03,-2.07144784e-06,+1.21000493e-04,+4.99009293e-03,-3.45007285e-07,-2.46512530e-04,-6.78780216e-03,+1.31261861e+00,+1.80414440e+00,-2.32177572e-03,+1.78489624e-05,+2.35747365e-03,+6.40541379e-03,+3.41071547e-03,+6.43991780e-03,+3.44955468e-03,+1.56399206e-02,+1.42714879e-02,+1.56229133e-02,+1.42557178e-02,+3.39279734e+00,+1,+4.53564253e-04,+0.00000000e+00,-9.14313473e-10,-9.14313473e-10,+2.96413904e-01,+4.23754114e+02,
+4.70000000e-01,+0.00000000e+00,-4.14153966e-04,+9.16814218e-06,-1.66598560e-03,+2.60420255e-05,+2.63898972e-02,+2.38325409e-03,-2.06249762e-06,+1.18043635e-04,+4.92400118e-03,+3.59985693e-06,-3.43623994e-04,-6.42371607e-03,+1.29431056e+00,+1.71665818e+00,-2.35847619e-03,+1.76572570e-05,+2.39379071e-03,+5.98089320e-03,+3.14663300e-03,+6.05801152e-03,+3.22495757e-03,+1.56414806e-02,+1.42896334e-02,+1.56262525e-02,+1.42756470e-02,+4.00469476e+00,+1,+4.15535171e-04,+0.00000000e+00,-7.67419904e-10,-7.67419904e-10,+2.80280922e-01,+3.69651792e+02,
+4.80000000e-01,+0.00000000e+00,-4.15604521e-04,+8.69815444e-06,-1.40608283e-03,+4.96824153e-05,+2.82052163e-02,+2.27957511e-03,-2.01653200e-06,+1.14141438e-04,+4.86179701e-03,+6.90870411e-06,-4.35374702e-04,-6.01192817e-03,+1.26978532e+00,+1.49954768e+00,-2.39110259e-03,+1.73571436e-05,+2.42581688e-03,+5.50967025e-03,+2.84377075e-03,+5.62552908e-03,+2.95814217e-03,+1.56466889e-02,+1.43086697e-02,+1.56333920e-02,+1.42966288e-02,+4.47753387e+00,+1,+3.74636798e-04,+0.00000000e+00,-6.23789912e-10,-6.23789912e-10,+2.61744639e-01,+3.23674434e+02,
+4.90000000e-01,+0.00000000e+00,-4.15440819e-04,+8.27229712e-06,-1.13059172e-03,+7.20236124e-05,+2.94075762e-02,+2.12866908e-03,-1.94021265e-06,+1.09355395e-04,+4.80391495e-03,+9.51885001e-06,-5.20208905e-04,-5.56091631e-03,+1.23710565e+00,+1.19749896e+00,-2.41963004e-03,+1.69534756e-05,+2.45353699e-03,+5.01228798e-03,+2.51600937e-03,+5.16198353e-03,+2.66292858e-03,+1.56552944e-02,+1.43282218e-02,+1.56440507e-02,+1.43182501e-02,+4.80621871e+00,+1,+3.31327049e-04,+0.00000000e+00,-4.87900505e-10,-4.87900505e-10,+2.41424589e-01,+2.84127519e+02,
+5.00000000e-01,+0.00000000e+00,-4.13602035e-04,+7.89155776e-06,-8.45552892e-04,+9.26042473e-05,+3.00078709e-02,+1.93058724e-03,-1.84040503e-06,+1.03761690e-04,+4.75070421e-03,+1.14751869e-05,-5.96771773e-04,-5.07922561e-03,+1.19329227e+00,+8.61939774e-01,-2.44407409e-03,+1.64530255e-05,+2.47698015e-03,+4.50755959e-03,+2.17881305e-03,+4.68573380e-03,+2.35494634e-03,+1.56670569e-02,+1.43479757e-02,+1.56579565e-02,+1.43401485e-02,+4.99405123e+00,+1,+2.86115175e-04,+0.00000000e+00,-3.63830637e-10,-3.63830637e-10,+2.19949955e-01,+2.49801775e+02,
+5.10000000e-01,+0.00000000e+00,-4.10067665e-04,+7.54518313e-06,-5.56812581e-04,+1.11106133e-04,+3.00279017e-02,+1.72783733e-03,-1.71898628e-06,+9.74029543e-05,+4.70242362e-03,+1.37641642e-05,-6.77379602e-04,-4.57686894e-03,+1.13313277e+00,+5.27421974e-01,-2.46449186e-03,+1.58593121e-05,+2.49621048e-03,+4.00853655e-03,+1.83381143e-03,+4.21248679e-03,+2.04259672e-03,+1.56817269e-02,+1.43676546e-02,+1.56748353e-02,+1.43619751e-02,+5.04714297e+00,+1,+1.37107569e-02,+3.06032393e+00,-8.35488245e-07,-8.35488245e-07,+1.97927138e-01,+1.38033523e+01,
+5.20000000e-01,+0.00000000e+00,-4.04854029e-04,+7.18763543e-06,-2.70013208e-04,+1.27534547e-04,+2.95015734e-02,+1.51635404e-03,-1.57421445e-06,+9.01650181e-05,+4.65923358e-03,+1.59785879e-05,-7.71810243e-04,-4.06211918e-03,+1.04802896e+00,+2.20473200e-01,-2.48098807e-03,+1.51611758e-05,+2.51131042e-03,+3.52344204e-03,+1.49361014e-03,+3.75572430e-03,+1.73598333e-03,+1.56989968e-02,+1.43869178e-02,+1.56944132e-02,+1.43833945e-02,+4.97962695e+00,+1,+5.38364112e-02,+6.15225659e+00,-1.28815963e-05,-1.28815963e-05,+1.75931543e-01,+3.23583792e+00,
+5.30000000e-01,+0.00000000e+00,-3.98017257e-04,+6.77232011e-06,+9.82868889e-06,+1.41777640e-04,+2.85122114e-02,+1.29228264e-03,-1.40689249e-06,+8.19309793e-05,+4.62122857e-03,+1.81179036e-05,-8.75938184e-04,-3.54094257e-03,+9.23127989e-01,-3.70713569e-02,-2.49369088e-03,+1.43504296e-05,+2.52239174e-03,+3.05974419e-03,+1.18226842e-03,+3.32390453e-03,+1.45913471e-03,+1.57185038e-02,+1.44056147e-02,+1.57164086e-02,+1.44043618e-02,+4.80825135e+00,+1,+1.19318497e-01,+9.24554901e+00,-5.68152840e-05,-5.68152840e-05,+1.54481647e-01,+1.29255223e+00,
+5.40000000e-01,+0.00000000e+00,-3.89646371e-04,+6.25939605e-06,+2.78585663e-04,+1.53679563e-04,+2.71546705e-02,+1.05190412e-03,-1.21777475e-06,+7.26221058e-05,+4.58844135e-03,+2.01940047e-05,-9.86208309e-04,-3.01956755e-03,+7.32053490e-01,-2.36579977e-01,-2.50274906e-03,+1.34224587e-05,+2.52959398e-03,+2.62381433e-03,+9.18605676e-04,+2.92268050e-03,+1.22994253e-03,+1.57398707e-02,+1.44237556e-02,+1.57405091e-02,+1.44249849e-02,+4.55306188e+00,+1,+2.08883310e-01,+1.23408189e+01,+1.79912509e-04,+2.33785554e-04,+1.34013822e-01,+6.43256968e-01,
+5.50000000e-01,+0.00000000e+00,-3.79854339e-04,+5.61463558e-06,+5.33103194e-04,+1.63111932e-04,+2.55286700e-02,+8.00350170e-04,-1.00746438e-06,+6.21932139e-05,+4.56084475e-03,+2.22239849e-05,-1.09944483e-03,-2.50368433e-03,+4.36048582e-01,-3.78537666e-01,-2.50833216e-03,+1.23739376e-05,+2.53308004e-03,+2.22177276e-03,+7.14592172e-04,+2.55722066e-03,+1.05988019e-03,+1.57627296e-02,+1.44414102e-02,+1.57663665e-02,+1.44453879e-02,+4.23579625e+00,+1,+3.21326819e-01,+1.54386427e+01,+4.58893000e-04,+7.65615650e-04,+1.14867372e-01,+3.59669264e-01,
+5.60000000e-01,+0.00000000e+00,-3.68769627e-04,+4.80888321e-06,+7.71203812e-04,+1.69934730e-04,+2.37325404e-02,+5.28086505e-04,-7.76334152e-07,+5.06287773e-05,+4.53835793e-03,+2.43821969e-05,-1.21300663e-03,-1.99831605e-03,+2.28198451e-02,-4.68748928e-01,-2.51062903e-03,+1.12022700e-05,+2.53303357e-03,+1.85838802e-03,+5.75045189e-04,+2.23255032e-03,+9.53853732e-04,+1.57867337e-02,+1.44586516e-02,+1.57936122e-02,+1.44656475e-02,+3.87990649e+00,+1,+4.55511708e-01,+1.85395581e+01,+9.22181851e-04,+1.68527651e-03,+9.72749579e-02,+2.15639665e-01,
+5.70000000e-01,+0.00000000e+00,-3.56528496e-04,+3.81561906e-06,+9.91718453e-04,+1.74076005e-04,+2.18636043e-02,+2.72311829e-04,-5.17514073e-07,+3.79345015e-05,+4.52085668e-03,+2.74800127e-05,-1.32494831e-03,-1.50700437e-03,-4.08633161e-01,-5.13858048e-01,-2.50984151e-03,+9.90433875e-06,+2.52965019e-03,+1.53375357e-03,+4.99792933e-04,+1.95228936e-03,+9.14229593e-04,+1.58115460e-02,+1.44755236e-02,+1.58218323e-02,+1.44857673e-02,+3.51211304e+00,+1,+6.10362012e-01,+2.16440672e+01,+1.65574127e-03,+3.13244284e-03,+8.13542219e-02,+1.35165821e-01,
+5.80000000e-01,+0.00000000e+00,-3.43267815e-04,+2.61504758e-06,+1.19420112e-03,+1.75742894e-04,+1.99770551e-02,+3.19960469e-05,-2.29072184e-07,+2.41414941e-05,+4.50818197e-03,+3.01900893e-05,-1.43249643e-03,-1.03365355e-03,-7.35461101e-01,-5.22579185e-01,-2.50617721e-03,+8.48263481e-06,+2.52314248e-03,+1.25547817e-03,+4.82901593e-04,+1.71504797e-03,+9.34413914e-04,+1.58368061e-02,+1.44920209e-02,+1.58506296e-02,+1.45056876e-02,+3.14032105e+00,+1,+7.84860112e-01,+2.47526383e+01,+2.73780176e-03,+5.28458569e-03,+6.71425489e-02,+8.72131374e-02,
+5.90000000e-01,+0.00000000e+00,-3.29117484e-04,+1.19413071e-06,+1.37879224e-03,+1.75097173e-04,+1.81332432e-02,-1.90681838e-04,+8.38245308e-08,+9.30218381e-06,+4.50013342e-03,+3.22865884e-05,-1.53401815e-03,-5.82271486e-04,-9.47471039e-01,-5.05627022e-01,-2.49986744e-03,+6.94338158e-06,+2.51375420e-03,+1.02768333e-03,+5.14202188e-04,+1.52350881e-03,+1.00145623e-03,+1.58622700e-02,+1.45080990e-02,+1.58797399e-02,+1.45253034e-02,+2.77774101e+00,+1,+9.78043448e-01,+2.78657087e+01,+4.25141771e-03,+8.30783816e-03,+5.46281103e-02,+5.73330139e-02,
+6.00000000e-01,+0.00000000e+00,-3.14195710e-04,-4.55114145e-07,+1.54614993e-03,+1.72338883e-04,+1.63762622e-02,-3.91369450e-04,+4.13904981e-07,-6.51645670e-06,+4.49647396e-03,+3.35767993e-05,-1.62822709e-03,-1.56228192e-04,-1.08369899e+00,-4.71867770e-01,-2.49116250e-03,+5.29374288e-06,+2.50174999e-03,+8.51829147e-04,+5.83073706e-04,+1.37826085e-03,+1.10249138e-03,+1.58877889e-02,+1.45236904e-02,+1.59089812e-02,+1.45444884e-02,+2.43513342e+00,+1,+1.18900138e+00,+3.09836868e+01,+6.28321906e-03,+1.23748486e-02,+4.37530019e-02,+3.81153204e-02,
+6.10000000e-01,+0.00000000e+00,-2.98605806e-04,-2.33594236e-06,+1.69728542e-03,+1.67704416e-04,+1.47339559e-02,-5.67799751e-04,+7.52236270e-07,-2.32362191e-05,+4.49693528e-03,+3.39248928e-05,-1.71415465e-03,+2.41575857e-04,-1.17448262e+00,-4.28312471e-01,-2.48032106e-03,+3.54174766e-06,+2.48740455e-03,+7.26353930e-04,+6.79898345e-04,+1.27722224e-03,+1.22624618e-03,+1.59132507e-02,+1.45387194e-02,+1.59382016e-02,+1.45631165e-02,+2.11998064e+00,+1,+1.41687228e+00,+3.41069537e+01,+8.92234248e-03,+1.76628202e-02,+3.44297755e-02,+2.54788353e-02,
+6.20000000e-01,+0.00000000e+00,-2.82434353e-04,-4.44723360e-06,+1.83341099e-03,+1.61456552e-04,+1.32202519e-02,-7.16837565e-04,+1.08888889e-06,-4.07706694e-05,+4.50122213e-03,+3.32681400e-05,-1.79111532e-03,+6.08651103e-04,-1.23725254e+00,-3.80310300e-01,-2.46760251e-03,+1.69627478e-06,+2.47099505e-03,+6.47095346e-04,+7.96798508e-04,+1.21599899e-03,+1.36379104e-03,+1.59385417e-02,+1.45531130e-02,+1.59672462e-02,+1.45810762e-02,+1.83639085e+00,+1,+1.66084075e+00,+3.72358657e+01,+1.22595199e-02,+2.43518191e-02,+2.65569037e-02,+1.70500877e-02,
+6.30000000e-01,+0.00000000e+00,-2.65750730e-04,-6.78387278e-06,+1.95581127e-03,+1.53873882e-04,+1.18373479e-02,-8.37974911e-04,+1.41370457e-06,-5.90277644e-05,+4.50901650e-03,+3.16215120e-05,-1.85866379e-03,+9.42934957e-04,-1.28169943e+00,-3.31793365e-01,-2.45326235e-03,-2.33110119e-07,+2.45279613e-03,+6.08233992e-04,+9.27816933e-04,+1.18882176e-03,+1.50870321e-03,+1.59635283e-02,+1.45668083e-02,+1.59959420e-02,+1.45982766e-02,+1.58540179e+00,+1,+1.92013505e+00,+4.03707553e+01,+1.63863049e-02,+3.26233028e-02,+2.00320995e-02,+1.13896123e-02,
+6.40000000e-01,+0.00000000e+00,-2.48607867e-04,-9.33713735e-06,+2.06574503e-03,+1.45241729e-04,+1.05793647e-02,-9.30326738e-04,+1.71705450e-06,-7.79120248e-05,+4.51998208e-03,+2.90715423e-05,-1.91655043e-03,+1.24284385e-03,-1.31336484e+00,-2.85502830e-01,-2.43754969e-03,-2.23630152e-06,+2.43307709e-03,+6.03428638e-04,+1.06876349e-03,+1.18966671e-03,+1.65685566e-03,+1.59880550e-02,+1.45797558e-02,+1.60240981e-02,+1.46146489e-02,+1.36561470e+00,+1,+2.19402468e+00,+4.35119335e+01,+2.13944190e-02,+4.26588372e-02,+1.47626959e-02,+7.59548850e-03,
+6.50000000e-01,+0.00000000e+00,-2.31043931e-04,-1.20950754e-05,+2.16438040e-03,+1.35844289e-04,+9.43542835e-03,-9.94932656e-04,+1.99049173e-06,-9.73262842e-05,+4.53376938e-03,+2.57619590e-05,-1.96468168e-03,+1.50732697e-03,-1.33554466e+00,-2.43176445e-01,-2.42070590e-03,-4.30281882e-06,+2.41210026e-03,+6.26846350e-04,+1.21692734e-03,+1.21324662e-03,+1.80603007e-03,+1.60119512e-02,+1.45919192e-02,+1.60515140e-02,+1.46301431e-02,+1.17402995e+00,+1,+2.48181807e+00,+4.66596906e+01,+2.73752042e-02,+5.46389818e-02,+1.06726399e-02,+5.08793354e-03,
+6.60000000e-01,+0.00000000e+00,-2.13084599e-04,-1.50428735e-05,+2.25276255e-03,+1.25958092e-04,+8.39308728e-03,-1.03268311e-03,+2.22723420e-06,-1.17173085e-04,+4.55002123e-03,+2.18749887e-05,-2.00308934e-03,+1.73589810e-03,-1.35027063e+00,-2.05707118e-01,-2.40296393e-03,-6.42194576e-06,+2.39012004e-03,+6.73896791e-04,+1.37078442e-03,+1.25568326e-03,+1.95549853e-03,+1.60350426e-02,+1.46032740e-02,+1.60779907e-02,+1.46447248e-02,+1.00692640e+00,+1,+2.78286045e+00,+4.98142983e+01,+3.44191658e-02,+6.87423326e-02,+7.70603793e-03,+3.48639246e-03,
+6.70000000e-01,+0.00000000e+00,-1.94745536e-04,-1.81632230e-05,+2.33180990e-03,+1.15846223e-04,+7.44054748e-03,-1.04466391e-03,+2.42245281e-06,-1.37355819e-04,+4.56837842e-03,+1.76118461e-05,-2.03191002e-03,+1.92863400e-03,-1.35882747e+00,-1.73292791e-01,-2.38454763e-03,-8.58289530e-06,+2.36738184e-03,+7.41596197e-04,+1.52975789e-03,+1.31480307e-03,+2.10565273e-03,+1.60571620e-02,+1.46138052e-02,+1.61033425e-02,+1.46583707e-02,+8.60658514e-01,+1,+3.09653181e+00,+5.29760105e+01,+4.26155966e-02,+8.51447182e-02,+5.82755065e-03,+2.53648509e-03,
+6.80000000e-01,+0.00000000e+00,-1.76034768e-04,-2.14366975e-05,+2.40233263e-03,+1.05753356e-04,+6.56864503e-03,-1.03355584e-03,+2.57337260e-06,-1.57779711e-04,+4.58848522e-03,+1.31754364e-05,-2.05137356e-03,+2.08613862e-03,-1.36203186e+00,-1.45593471e-01,-2.36567102e-03,-1.07749464e-05,+2.34412113e-03,+8.28588131e-04,+1.69403634e-03,+1.39009305e-03,+2.25770545e-03,+1.60781585e-02,+1.46235044e-02,+1.61274051e-02,+1.46710658e-02,+7.32272681e-01,+1,+3.42224497e+00,+5.61450648e+01,+5.20522696e-02,+1.04018544e-01,+5.02021423e-03,+2.06512143e-03,
+6.90000000e-01,+0.00000000e+00,-1.56954673e-04,-2.48421529e-05,+2.46506647e-03,+9.59016947e-05,+5.77231928e-03,-1.00119120e-03,+2.67921794e-06,-1.78352720e-04,+4.60999433e-03,+8.75673272e-06,-2.06179823e-03,+2.20947947e-03,-1.36038633e+00,-1.21898202e-01,-2.34653738e-03,-1.29875892e-05,+2.32056220e-03,+9.34906419e-04,+1.86442806e-03,+1.48241232e-03,+2.41345543e-03,+1.60979028e-02,+1.46323684e-02,+1.61500411e-02,+1.46828007e-02,+6.19904172e-01,+1,+3.75944384e+00,+5.93216832e+01,+6.28151911e-02,+1.25532280e-01,+5.28143575e-03,+1.95220603e-03,
+7.00000000e-01,+0.00000000e+00,-1.37503435e-04,-2.83571543e-05,+2.52071451e-03,+8.64875220e-05,+5.05051488e-03,-9.50516431e-04,+2.74104370e-06,-1.98986422e-04,+4.63257111e-03,+4.52577285e-06,-2.06358982e-03,+2.30010640e-03,-1.35416323e+00,-1.01293521e-01,-2.32733831e-03,-1.52106646e-05,+2.29691698e-03,+1.06158917e-03,+2.04222498e-03,+1.59357142e-03,+2.57509366e-03,+1.61162901e-02,+1.46403978e-02,+1.61711418e-02,+1.46935708e-02,+5.22949811e-01,+1,+4.10760167e+00,+6.25060740e+01,+7.49884067e-02,+1.49850085e-01,+6.61796466e-03,+2.11247241e-03,
+7.10000000e-01,+0.00000000e+00,-1.17675896e-04,-3.19584284e-05,+2.56999053e-03,+7.76789165e-05,+4.40643647e-03,-8.84365938e-04,+2.76149592e-06,-2.19596880e-04,+4.65589697e-03,+6.26552763e-07,-2.05724169e-03,+2.35976344e-03,-1.34344984e+00,-8.28182843e-02,-2.30825278e-03,-1.74345026e-05,+2.27338377e-03,+1.21024672e-03,+2.22905958e-03,+1.72587998e-03,+2.74503175e-03,+1.61332402e-02,+1.46475963e-02,+1.61906271e-02,+1.47033758e-02,+4.42048088e-01,+1,+4.46621949e+00,+6.56984317e+01,+8.86538511e-02,+1.77131551e-01,+9.04059682e-03,+2.48369543e-03,
+7.20000000e-01,+0.00000000e+00,-9.74637902e-05,-3.56223343e-05,+2.61365848e-03,+6.96142253e-05,+3.84691200e-03,-8.05895175e-04,+2.74453932e-06,-2.40105525e-04,+4.67967189e-03,-2.82456152e-06,-2.04333384e-03,+2.39040309e-03,-1.32817045e+00,-6.55904418e-02,-2.28944643e-03,-1.96500726e-05,+2.25014629e-03,+1.38266080e-03,+2.42675147e-03,+1.88173907e-03,+2.92574267e-03,+1.61486962e-02,+1.46539707e-02,+1.62084431e-02,+1.47122196e-02,+3.78910791e-01,+1,+4.83482455e+00,+6.88989391e+01,+1.03891238e-01,+2.07531556e-01,+1.25592495e-02,+3.01901637e-03,
+7.30000000e-01,+0.00000000e+00,-7.68554558e-05,-3.93253399e-05,+2.65256416e-03,+6.24015218e-05,+3.38144203e-03,-7.17955455e-04,+2.69518003e-06,-2.60440002e-04,+4.70361609e-03,-5.73840761e-06,-2.02252910e-03,+2.39410992e-03,-1.30809487e+00,-4.88967233e-02,-2.27107092e-03,-2.18490535e-05,+2.22737281e-03,+1.58046752e-03,+2.63715253e-03,+2.06331975e-03,+3.11961435e-03,+1.61626222e-02,+1.46595308e-02,+1.62245592e-02,+1.47201109e-02,+3.36060956e-01,+1,+5.21296898e+00,+7.21077669e+01,+1.20777981e-01,+2.41200201e-01,+1.71788831e-02,+3.68196423e-03,
+7.40000000e-01,+0.00000000e+00,-5.58351827e-05,-4.30497511e-05,+2.68764007e-03,+5.62314683e-05,+3.01550453e-03,-5.96065644e-04,+2.61911311e-06,-2.80561239e-04,+4.72747111e-03,-8.07909199e-06,-2.00380586e-03,+2.37306441e-03,-1.28277128e+00,-3.29948451e-02,-2.25326643e-03,-2.40268117e-05,+2.20521281e-03,+1.80268400e-03,+2.85976726e-03,+2.27061427e-03,+3.32707387e-03,+1.61749985e-02,+1.46642881e-02,+1.62389671e-02,+1.47270655e-02,+3.12047115e-01,+1,+5.60884874e+00,+7.53268767e+01,+1.39818596e-01,+2.79140361e-01,+2.29181985e-02,+4.44175001e-03,
+7.50000000e-01,+0.00000000e+00,-3.43828348e-05,-4.68020586e-05,+2.71985345e-03,+5.14247229e-05,+2.75535500e-03,-4.51296139e-04,+2.52209099e-06,-3.00557248e-04,+4.75100063e-03,-9.85440646e-06,-1.99734761e-03,+2.32949106e-03,-1.25169025e+00,-1.75743934e-02,-2.23616996e-03,-2.61909386e-05,+2.18378808e-03,+2.04832551e-03,+3.09436932e-03,+2.50516120e-03,+3.55034925e-03,+1.61858008e-02,+1.46682360e-02,+1.62516955e-02,+1.47331249e-02,+3.13324944e-01,+1,+6.03308474e+00,+7.85590429e+01,+1.61769384e-01,+3.22856215e-01,+2.98324426e-02,+5.27412714e-03,
+7.60000000e-01,+0.00000000e+00,-1.24730632e-05,-5.05933440e-05,+2.75030630e-03,+4.81453028e-05,+2.61906328e-03,-2.95162300e-04,+2.40985715e-06,-3.20548865e-04,+4.77399029e-03,-1.10648250e-05,-2.00280237e-03,+2.26554958e-03,-1.21428655e+00,-1.45723758e-03,-2.21990394e-03,-2.83498037e-05,+2.16320433e-03,+2.32039790e-03,+3.34491667e-03,+2.77101572e-03,+3.79440446e-03,+1.61949946e-02,+1.46713488e-02,+1.62628105e-02,+1.47383587e-02,+3.45518851e-01,+1,+6.48575086e+00,+8.18050225e+01,+1.86955397e-01,+3.72989369e-01,+3.79664771e-02,+6.16072705e-03,
+7.70000000e-01,+0.00000000e+00,+9.92657914e-06,-5.44328425e-05,+2.78029634e-03,+4.64684958e-05,+2.62709145e-03,-1.34814364e-04,+2.28810937e-06,-3.40653675e-04,+4.79624693e-03,-1.17175750e-05,-2.01986417e-03,+2.18331470e-03,-1.16979465e+00,+1.59132838e-02,-2.20457545e-03,-3.05114395e-05,+2.14355258e-03,+2.62195560e-03,+3.61551211e-03,+3.07130025e-03,+4.06341780e-03,+1.62025575e-02,+1.46736057e-02,+1.62723899e-02,+1.47428416e-02,+4.14660833e-01,+1,+6.96689311e+00,+8.50655687e+01,+2.15722665e-01,+4.30222529e-01,+4.73583007e-02,+7.08549025e-03,
+7.80000000e-01,+0.00000000e+00,+3.28578884e-05,-5.83286406e-05,+2.81133247e-03,+4.64139290e-05,+2.80084645e-03,+2.59927911e-05,+2.16247768e-06,-3.60985939e-04,+4.81759757e-03,-1.18188543e-05,-2.04816385e-03,+2.08475057e-03,-1.11731348e+00,+3.46967262e-02,-2.19027830e-03,-3.26851156e-05,+2.12490807e-03,+2.95567873e-03,+3.90990012e-03,+3.40864996e-03,+4.36114458e-03,+1.62084895e-02,+1.46750039e-02,+1.62805084e-02,+1.47466408e-02,+5.27076036e-01,+1,+7.47656100e+00,+8.83414370e+01,+2.48439841e-01,+4.95282831e-01,+5.80379730e-02,+8.03439992e-03,
+7.90000000e-01,+0.00000000e+00,+5.63743936e-05,-6.22879464e-05,+2.84513734e-03,+4.79670772e-05,+3.16105798e-03,+1.83879114e-04,+2.03853953e-06,-3.81655795e-04,+4.83788828e-03,-1.13738569e-05,-2.08724884e-03,+1.97169795e-03,-1.05591231e+00,+5.47629827e-02,-2.17709374e-03,-3.48815157e-05,+2.10733071e-03,+3.32383134e-03,+4.23138076e-03,+3.78536730e-03,+4.69098327e-03,+1.62128135e-02,+1.46755608e-02,+1.62872339e-02,+1.47498141e-02,+6.89042838e-01,+1,+8.01480738e+00,+9.16333854e+01,+2.85498388e-01,+5.68942230e-01,+7.00282075e-02,+8.99543522e-03,
